#{"t_start": 1620594330.6190102, "env_id": "octorotor-v0"}
r,l,t
20.733956,1,3.463605
1823.735678,1,4.648177
1829.833106,1,5.838737
1800.703021,1,7.012128
1830.600645,1,8.202271
1829.994515,1,9.447139
1837.972017,1,10.639677
1772.010061,1,11.821798
1828.798774,1,13.015902
1812.250949,1,14.201997
1803.128615,1,15.41754
1759.755645,1,16.592897
1828.912541,1,17.807708
1783.881627,1,18.988552
1815.896503,1,20.161232
1835.222279,1,21.409604
1805.035385,1,22.575116
1828.381591,1,23.76124
1836.136755,1,24.949426
1827.54428,1,26.139155
1744.338374,1,27.340654
1824.323406,1,28.536181
