#{"t_start": 1619912930.7873282, "env_id": "octorotor-v0"}
r,l,t
1685.202304,1,3.327993
1855.485448,1,4.75312
1808.026752,1,5.995897
1847.899802,1,7.386261
1717.778227,1,8.79347
1702.838017,1,10.18842
1834.927994,1,11.589756
1751.669003,1,12.960521
1649.150409,1,14.353234
1841.957286,1,15.72447
1826.955124,1,17.129357
1847.2511,1,18.523607
1855.698507,1,19.894831
1496.229777,1,21.303697
1847.054653,1,22.684472
1740.136423,1,24.10054
1804.29658,1,25.543481
1456.63315,1,26.878396
1529.97257,1,28.287019
1797.081881,1,29.714382
1826.996463,1,31.117074
1565.304307,1,32.530768
1784.160215,1,33.906098
1499.512406,1,35.325118
1826.686734,1,36.763733
1494.095015,1,38.194869
1783.434567,1,39.611412
1783.023896,1,41.025923
1690.452644,1,42.434634
1790.965772,1,43.887743
1822.443602,1,45.365039
1827.674427,1,46.786873
1832.0704,1,48.143595
1868.976663,1,49.842208
1471.266243,1,51.474404
1736.183407,1,52.776548
1788.891804,1,54.089194
1765.256605,1,55.480587
1629.777711,1,56.824146
1733.921611,1,58.156019
1487.291893,1,59.535235
1725.267867,1,60.863544
1828.964623,1,62.21101
1489.571526,1,63.532304
1745.277305,1,64.851768
1691.482413,1,66.187948
1840.996909,1,67.559804
1835.753324,1,68.879562
1823.146557,1,70.221417
1831.869822,1,71.563045
1698.059447,1,72.90799
1479.177315,1,74.253832
1848.338128,1,75.596035
1836.004245,1,76.938323
1481.618133,1,78.272338
1833.544538,1,79.688694
1827.948794,1,81.038085
1842.864825,1,82.371204
1805.877793,1,83.726411
1495.875524,1,85.061292
1837.063667,1,86.43924
1514.970385,1,87.78989
1824.560741,1,89.014889
1825.894405,1,90.34935
1824.610381,1,91.692515
1480.062094,1,93.080199
1817.367133,1,94.402383
1833.964301,1,95.836246
1684.354398,1,97.211012
1843.916386,1,98.659873
1483.016576,1,100.068643
1336.455909,1,101.532932
1749.829989,1,102.931149
1849.958477,1,104.29677
1824.627445,1,105.665376
1823.451983,1,107.008626
1623.777942,1,108.396892
1327.620366,1,109.755855
1505.467966,1,111.11609
1759.257518,1,112.479742
1809.696401,1,113.947165
1708.708873,1,115.424963
1769.6598,1,116.966453
1476.464066,1,118.43384
1476.282426,1,119.874436
1494.420538,1,121.396471
1647.056328,1,122.884216
1509.575642,1,124.356592
1826.222201,1,125.848642
1828.640188,1,127.303148
1857.81775,1,128.827303
1686.302968,1,130.305836
