#{"t_start": 1620869664.8549852, "env_id": "octorotor-v0"}
r,l,t
1675.503436,1,7.866435
1796.310064,1,9.977187
1715.317039,1,12.901031
1799.52654,1,15.619269
1829.799346,1,18.759067
1757.306249,1,21.785786
1752.009118,1,23.993703
1801.247886,1,25.915493
1808.303804,1,27.976976
1808.073996,1,30.075098
1817.707136,1,32.23857
1841.104073,1,34.595384
1736.73414,1,36.963724
1803.181287,1,39.443023
1811.178597,1,41.802695
1798.011763,1,44.067887
1772.645193,1,46.363502
1743.571684,1,48.700947
1789.983474,1,50.947615
1827.131767,1,53.2477
1693.541163,1,55.878265
1612.926736,1,58.205049
1797.743259,1,60.422512
1822.38829,1,63.018346
1638.986167,1,65.216086
1751.431245,1,67.727036
1718.611816,1,70.101732
1695.170946,1,72.553687
1693.653499,1,75.10701
1712.265047,1,77.462514
1766.278945,1,79.844869
1775.379441,1,82.245736
1773.499355,1,84.977334
1751.666106,1,87.657068
1789.405775,1,89.94806
1748.621186,1,92.414418
1727.958234,1,94.651487
1828.99377,1,96.965908
1817.657092,1,99.235929
1707.402446,1,101.421294
1826.870366,1,103.901889
1779.949626,1,106.122935
1736.630504,1,108.306101
1637.377863,1,111.031327
1836.533169,1,113.213012
1822.988576,1,115.315344
1795.143596,1,118.025837
1521.674142,1,120.378783
1787.451871,1,122.604051
1699.862753,1,124.744101
1799.405562,1,127.576236
331.039486,1,128.317841
1798.398709,1,130.441469
1821.755257,1,132.601129
1815.412794,1,135.089178
1803.970977,1,137.545689
1828.053383,1,140.446153
1762.052987,1,142.760284
1761.331554,1,144.949484
1797.237709,1,147.340829
1819.357569,1,149.47071
1818.915493,1,151.751028
1759.285227,1,154.212754
1826.551401,1,156.451151
1744.464746,1,158.879714
1813.263071,1,161.53415
1813.810829,1,163.661683
1784.689284,1,165.818798
1691.621429,1,168.390857
1694.232363,1,171.022363
1803.809741,1,173.279735
1626.878637,1,176.097705
1810.808432,1,178.312646
1684.070031,1,180.865976
1794.832733,1,183.194523
1723.530522,1,185.362026
1806.60776,1,187.493569
1741.024577,1,189.67498
1816.131975,1,191.892894
1794.737962,1,194.17956
1790.672735,1,196.59449
1751.102465,1,198.815562
1556.419553,1,201.172633
1721.600456,1,203.274283
1834.765663,1,205.831713
1738.540061,1,208.544713
1809.349411,1,211.345769
1791.06807,1,213.921611
1592.515167,1,216.292598
1782.993041,1,218.458239
1806.928988,1,221.606012
1705.9153,1,223.997116
1767.259209,1,226.404137
1739.904244,1,229.247963
1712.606811,1,232.177255
1837.021184,1,234.694811
1685.61061,1,237.084831
1762.575051,1,240.073934
1787.343121,1,242.940648
1781.210255,1,245.536616
1519.519261,1,247.958086
1519.519261,1,250.81595
1519.519261,1,253.07047
1519.519261,1,255.389535
1859.648086,1,257.977644
1859.648086,1,260.481704
1519.519261,1,262.786761
1859.648086,1,265.233735
1859.648086,1,267.940469
1859.648086,1,270.534699
1519.519261,1,272.933505
1519.519261,1,275.909766
1859.648086,1,278.407334
1519.519261,1,280.777043
1859.648086,1,283.377238
1519.519261,1,285.69368
1859.648086,1,288.299024
1859.648086,1,290.679876
1859.648086,1,293.251125
1859.648086,1,296.23628
1859.648086,1,298.813786
1519.519261,1,301.232759
1859.648086,1,303.700596
1519.519261,1,306.085926
1859.648086,1,308.416791
1519.519261,1,310.855618
1519.519261,1,314.028719
1519.519261,1,317.405093
1519.519261,1,321.090014
1519.519261,1,323.971685
1859.648086,1,326.396542
1859.648086,1,328.768045
1859.648086,1,331.214609
1519.519261,1,333.405912
1859.648086,1,336.382286
1859.648086,1,339.043195
1859.648086,1,341.434224
1519.519261,1,343.699086
1859.648086,1,345.892563
1519.519261,1,348.074442
1519.519261,1,350.23088
1859.648086,1,352.651512
1519.519261,1,354.63413
1519.519261,1,356.948035
1859.648086,1,359.1423
1859.648086,1,361.796992
1859.648086,1,364.109173
1519.519261,1,366.177564
1859.648086,1,368.595381
1859.648086,1,370.982521
1859.648086,1,373.25664
1519.519261,1,375.276906
1519.519261,1,378.289947
1859.648086,1,381.220753
1859.648086,1,384.335678
1519.519261,1,387.371927
1859.648086,1,390.779769
1519.519261,1,394.002248
1519.519261,1,396.403683
1859.648086,1,398.715016
1859.648086,1,401.167083
1859.648086,1,403.541165
1859.648086,1,406.010379
1859.648086,1,408.273969
1859.648086,1,411.029486
1519.519261,1,413.009712
1859.648086,1,415.319679
1859.648086,1,417.701936
1859.648086,1,419.859377
1519.519261,1,422.153433
1519.519261,1,424.387502
1859.648086,1,426.780629
1519.519261,1,428.77282
1519.519261,1,430.771118
1519.519261,1,432.73759
1859.648086,1,435.224045
1519.519261,1,437.361971
1519.519261,1,439.485642
1859.648086,1,441.685771
1519.519261,1,443.661487
1519.519261,1,445.622994
1519.519261,1,447.59231
1859.648086,1,449.635825
1519.519261,1,451.492628
1859.648086,1,453.38083
1859.648086,1,455.303289
1519.519261,1,457.468864
1519.519261,1,459.30463
1859.648086,1,461.622212
1859.648086,1,463.616248
1859.648086,1,465.572017
1859.648086,1,467.569469
1519.519261,1,469.357324
1519.519261,1,471.285214
1859.648086,1,473.118843
1519.519261,1,475.302564
1519.519261,1,477.559068
1859.648086,1,479.555519
1519.519261,1,481.610981
1859.648086,1,484.329735
1859.648086,1,486.540955
1859.648086,1,489.288938
1519.519261,1,491.897466
1519.519261,1,494.429338
1519.519261,1,496.590513
1519.519261,1,498.840343
1859.648086,1,501.021619
1859.648086,1,503.340684
1519.519261,1,506.115658
1519.519261,1,508.213856
1859.648086,1,510.498051
1859.648086,1,512.643559
1519.519261,1,515.216677
1519.519261,1,517.59546
1519.519261,1,520.019132
1519.519261,1,522.704386
1859.648086,1,525.539099
1519.519261,1,528.11007
1859.648086,1,530.77685
1519.519261,1,533.187261
1519.519261,1,535.263823
1859.648086,1,537.384106
1859.648086,1,539.627187
1859.648086,1,541.88814
1859.648086,1,544.02351
1859.648086,1,546.25429
1859.648086,1,548.638398
1859.648086,1,550.799141
1859.648086,1,553.013994
1519.519261,1,554.934113
1519.519261,1,557.052393
1859.648086,1,559.188743
1519.519261,1,561.187846
1519.519261,1,563.143489
1859.648086,1,565.405135
1859.648086,1,567.631106
1519.519261,1,569.829361
1859.648086,1,572.140209
1519.519261,1,574.280616
1859.648086,1,576.644929
1859.648086,1,578.841821
1859.648086,1,581.103992
1519.519261,1,583.145963
1519.519261,1,585.221829
1519.519261,1,587.272679
1519.519261,1,589.559851
1859.648086,1,591.551249
1859.648086,1,593.739733
1519.519261,1,595.816642
1859.648086,1,597.977037
1859.648086,1,599.928636
1859.648086,1,602.022525
1859.648086,1,604.322438
1519.519261,1,606.367514
1859.648086,1,609.189782
1519.519261,1,611.098585
1859.648086,1,613.460515
1519.519261,1,615.441862
1519.519261,1,617.465677
